id,text,url,processed_gpe,predicted_model,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm,svm_1,mixtral,local_path
00048.jsonl.gz-13957397,We looked for hostel with kitchen facilities so we could cook our own food – this is Amazon House Hostel in Iquitos,https://i0.wp.com/careergappers.com/wp-content/uploads/2018/08/Amazon-House-Hostel-Iquitos.jpg?resize=780%2C519&,Iquitos,trf,peru,False,peru,1,1,peru,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00048.jsonl.gz-13957397.jpg
00026.jsonl.gz-3555605,Small Kitchen Designs Philippines Home Beautiful Simple Kitchen Philippines Makeover Ideas From Ideas,http://t0.gstatic.com/images?q=tbn:ANd9GcSoUKmJUBt4PdMabkMkr4D7f7-X3C0qRagmZQsFV82SXgUx0hNgHA,Philippines_Philippines,trf,philippines,False,philippines,1,1,philippines,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00026.jsonl.gz-3555605.jpg
00065.jsonl.gz-11666440,made to order kitchen cabinets manila custom online quote,http://t0.gstatic.com/images?q=tbn:ANd9GcS6RHk63IbUa2g6eL28Kk1krfFNUqLhjwaNZsN6fV3G7w12DsDM,manila,md,ecuador_cuba_united states_italy_mali_madagascar_costa rica_india_morocco_colombia_philippines_mexico,True,philippines,1,1,philippines,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00065.jsonl.gz-11666440.jpg
00116.jsonl.gz-13806529,where to buy kitchen cabinets in philippines bulacanliving bulacan living,http://t0.gstatic.com/images?q=tbn:ANd9GcTbJnbpLZDJCaNEg057V5sdBt8r-L6BRSAjE644iriNosDo8dIp&s,philippines_bulacanliving_bulacan,trf,philippines,False,philippines,1,1,philippines,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00116.jsonl.gz-13806529.jpg
00100.jsonl.gz-8547004,"Project apartment Gdynia Wiczlino - Part 2 on Behance Living Room Interior, Home Interior Design, Interior And Exterior, Apartment Plans, Apartment Design, Kitchen Decor, Kitchen Design, German Kitchen, Beautiful Curtains",https://i.pinimg.com/236x/42/1a/4f/421a4f88e03f844c962d51997630b291.jpg,Gdynia Wiczlino,sm,no,False,no,1,1,poland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00100.jsonl.gz-8547004.jpg
00114.jsonl.gz-6963765,1 80m Kitchen Cabinets Set Made In Poland Lots Of Models Buy Cheap,https://sc01.alicdn.com/kf/HTB1HzNxLXXXXXaMXFXXq6xXFXXXA/1-80m-KITCHEN-CABINETS-SET-MADE-IN.jpg_350x350.jpg,Poland,trf,canada_united states_poland_south africa_philippines,True,poland,1,1,poland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00114.jsonl.gz-6963765.jpg
00070.jsonl.gz-1545230,kitchen/ kuchnia,https://a0.muscache.com/im/pictures/29630575/ef67b072_original.jpg?aki_policy=large,kitchen/_kuchnia,sm,poland,False,poland,1,1,poland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00070.jsonl.gz-1545230.jpg
00013.jsonl.gz-14786270,"Sintra, Portugal, April 7, 2017 : Kitchen Of Palace Of Sintra, For A Long Time The Residence Of Roya",https://static2.bigstockphoto.com/2/8/1/large2/182703334.jpg,Portugal,sm,"guinea-bissau_zimbabwe_venezuela, bolivarian republic of_nicaragua_brazil_mozambique_angola_colombia_south africa_philippines_mexico_portugal_panama",True,portugal,0,1,portugal,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00013.jsonl.gz-14786270.jpg
00073.jsonl.gz-2691549,Tiled Kitchen Splash Screen A Polish House With Portuguese Influences Kitchen Tiles Backsplash Kitchen Tiles Moroccan Kitchen,https://i.pinimg.com/originals/71/a5/9f/71a59ff58e4a3558e455c375e6ea81d2.jpg,influences tiles backsplash tiles,,no,False,no,0,1,portugal,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00073.jsonl.gz-2691549.jpg
00106.jsonl.gz-14322049,"Private Kitchen, Sunlight Seascape, a Gentle Retreat, 8 Bedrooms, 5.5bath for 13 Guests",https://images.trvl-media.com/hotels/35000000/34980000/34977400/34977368/c9d51572_z.jpg,"kitchen, seascape, retreat, 8 bedrooms, 5.5bath 13 guests",,no,False,no,1,1,portugal,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00106.jsonl.gz-14322049.jpg
00109.jsonl.gz-17399218,Kitchen cabinet super cabinet sdn bhd for Kitchen cabinets qatar,https://1.bp.blogspot.com/-m69y7NO6nDc/V2jKjvRFE8I/AAAAAAAACzE/h9naWU8jcd0os-tsJLiWjEC-shbxca36ACLcB/s1600/IMG_20140925_115950_HDR.jpg,qatar,sm,qatar_yemen,False,qatar,1,1,qatar,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00109.jsonl.gz-17399218.jpg
00120.jsonl.gz-8056375,kitchen cabinet design qatar project qatar 2015 will open in may oppein the largest,http://t0.gstatic.com/images?q=tbn:ANd9GcQfiRgsZwufcA--Mc3VF41TT3P8BUAmTUteTUAgWjsiO2TIkzI&s,qatar_qatar,sm,qatar_yemen,False,qatar,1,1,qatar,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00120.jsonl.gz-8056375.jpg
00113.jsonl.gz-5005943,kitchen cabinet design qatar before after home renovation with pictures home bunch,http://t0.gstatic.com/images?q=tbn:ANd9GcTgdsyxSoi_781qSU0rnVb_EB3AeFvK2iIeQEZGF2FQtPcxAPc&s,qatar,sm,qatar_yemen,False,qatar,1,1,qatar,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00113.jsonl.gz-5005943.jpg
00029.jsonl.gz-17391058,"Vacation studio flat 3 for rent in Timisoara, bright kitchen",https://www.renting-tm.ro/sites/default/files/styles/galleryformatter_slide/public/media/apartment-gallery/06_vacation_studio_flat_for_rent_timisoara.jpg,Timisoara,trf,no,False,no,1,1,romania,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00029.jsonl.gz-17391058.jpg
00099.jsonl.gz-1725218,Bucharest Apartment Kitchen,http://www.unimob.ro/wp-content/uploads/2015/02/0-3-500x383.jpg,Bucharest,trf,romania_philippines,True,romania,1,1,romania,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00099.jsonl.gz-1725218.jpg
00122.jsonl.gz-1898765,"Casa B by SYRAA. This kitchen is part of a Modern three-storey residence situated in Bucharest, Romania.",https://i.pinimg.com/736x/3c/6c/00/3c6c0008aaf0d56a678c204243918a1f--modern-white-kitchens-luxury-kitchens.jpg,Bucharest_Romania,sm,italy_romania_united states_philippines,True,romania,1,1,romania,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00122.jsonl.gz-1898765.jpg
00097.jsonl.gz-8619396,Laundry drying in a communal kitchen in Moscow.,https://media.npr.org/assets/img/2014/05/19/44b4_001_vert-2e6f07a51f0c4f4006a6f35b530acc83f3d01b36-s2-c85.jpg,Moscow,sm,canada_united states_russian federation_ireland_united kingdom_south africa_philippines_australia,True,russia,1,1,russia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00097.jsonl.gz-8619396.jpg
00062.jsonl.gz-14336546,"Kitchen of the 5-room apartment at Leninskiy prospekt 137, korp. 1",https://magent.reapple.ru/photos/fls/18-54365_HFNu3J9a0S.jpg,korp,md,russian federation,False,russian federation,1,1,russia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00062.jsonl.gz-14336546.jpg
00086.jsonl.gz-4426496,Kitchen КУХНЯ,https://ds03.infourok.ru/uploads/ex/0eff/0004a2de-f55efbe2/310/img2.jpg,кухня,,no,False,no,1,1,russia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00086.jsonl.gz-4426496.jpg
00100.jsonl.gz-5170667,"Kairon Echo Space, Gros Islet, Standard Apartment, 2 Bedrooms, Private kitchen",https://exp.cdn-hotels.com/hotels/37000000/36180000/36177500/36177472/8109a73f_z.jpg?impolicy=fcrop&w=773&h=530&q=high,Gros Islet,trf,saint lucia,False,saint lucia,1,1,saint lucia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00100.jsonl.gz-5170667.jpg
00032.jsonl.gz-5600860,Vacations Beach Fale - In-Room Kitchen  - #0,https://media.expedia.com/hotels/12000000/11600000/11594400/11594350/0abcd008_b.jpg,Vacations Beach,lg,no,False,no,1,1,samoa,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00032.jsonl.gz-5600860.jpg
00001.jsonl.gz-9441595,San Marino Whole House Remodeling and Addition Project traditional-kitchen,https://st.hzcdn.com/simgs/pictures/kitchens/san-marino-whole-house-remodeling-and-addition-project-mega-builders-img~4721eae400fe20a9_4-1792-1-1008edd.jpg,San Marino,trf,"united states_cuba_italy_venezuela, bolivarian republic of_costa rica_colombia_bolivia, plurinational state of_mexico_san marino_australia",True,san marino,1,1,san marino,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00001.jsonl.gz-9441595.jpg
00062.jsonl.gz-17618578,stainless steel kitchen cabinets manufacturers kitchen cabinet manufacturer in saudi arabia by creative industrial,http://t0.gstatic.com/images?q=tbn:ANd9GcTVWKXHqmfMkrdfraNgvitEES2jfKP25N5f3dy9VoKNDaJZzxn_kg,saudi arabia,sm,saudi arabia_philippines,False,saudi arabia,1,1,saudi arabia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00062.jsonl.gz-17618578.jpg
00089.jsonl.gz-14833557,Kitchen Cabinets In Riyadh,https://i2.wp.com/clodaghcollection.com/wp-content/uploads/2017/09/kitchen-cabinets-in-riyadh.jpg,Riyadh,sm,sudan_saudi arabia,True,saudi arabia,1,1,saudi arabia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00089.jsonl.gz-14833557.jpg
00114.jsonl.gz-3155169,ikea kitchen planner saudi arabia on with hd resolution 1280x1024,http://t0.gstatic.com/images?q=tbn:ANd9GcQ9dPIsMc-23wxA-csG8SeEToFnnR7rudGSKITaAY3mhv5QE3YN,saudi arabia,sm,saudi arabia_philippines,False,saudi arabia,1,1,saudi arabia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00114.jsonl.gz-3155169.jpg
00071.jsonl.gz-481379,Singleton Dakar Kitchen Doors,https://www.kitchendoorworkshop.co.uk/public/images/doors/trends/kitchen/room/profile/singleton-dakar.jpg,dakar doors,,no,False,no,1,1,senegal,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00071.jsonl.gz-481379.jpg
00015.jsonl.gz-14700879,Fairlight Dakar Kitchen Doors,https://www.kitchendoorworkshop.co.uk/public/images/doors/trends/kitchen/room/profile/fairlight-dakar.jpg,fairlight dakar doors,,no,False,no,1,1,senegal,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00015.jsonl.gz-14700879.jpg
00022.jsonl.gz-684821,Kitchen - Republic Square - Apartment - Belgrade - rentals,https://tap2.fkimg.com/media/vr-splice-j/00/0e/11/fa.jpg,Belgrade,sm,united states_belgium_south africa_serbia_philippines,True,serbia,1,1,serbia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00022.jsonl.gz-684821.jpg
00044.jsonl.gz-16750164,"Private Kitchen, Apartmani Ivanovic",https://images.trvl-media.com/hotels/4000000/3740000/3731900/3731870/09f1d937_z.jpg,"kitchen, apartmani ivanovic",,no,False,no,1,1,serbia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00044.jsonl.gz-16750164.jpg
00057.jsonl.gz-4751948,"New, old kitchen in Vojvodina, Serbia Paint Furniture, Bed Furniture, Interior Decorating, Interior Design, Old Kitchen, Country Kitchen, Rustic Decor, Sweet Home, Shabby Chic",https://i.pinimg.com/236x/8a/ba/ee/8abaee6d3ed71ff327d681aae9e0d0a6--kitchen-models-country-style.jpg,Vojvodina,sm,serbia,False,serbia,1,1,serbia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00057.jsonl.gz-4751948.jpg
00094.jsonl.gz-15568997,"Studio Garden Kitchen & Living Space | La Residence | Mahe, Seychelles",http://new-hls.s3.amazonaws.com/hls/data/709/gallery/thumbs/sm_medium_f_2_1439303277.jpg,Mahe_Seychelles,trf,"liberia_spain_china_estonia_mozambique_india_pakistan_seychelles_tanzania, united republic of",True,seychelles,1,1,seychelles,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00094.jsonl.gz-15568997.jpg
00065.jsonl.gz-3249571,Kitchen Superior Room © Cocotier Du Rocher La Digue ©,https://www.seychellen.nl/wp-content/uploads/2018/06/Kitchen-Superior-room-%C2%A9-Cocotier-du-Rocher-La-Digue-%C2%A9.jpg,© cocotier du digue ©,,no,False,no,1,1,seychelles,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00065.jsonl.gz-3249571.jpg
00084.jsonl.gz-1799699,"Industrial, Condo, Dining Room, Tanjong Rhu, Interior Designer, Versaform, Hanging Light, Drop Light, Dining Table, Dining Chairs, White Window Frames, White Frames, Furniture, Table, Sink, Bookcase, Indoors, Interior Design, Kitchen, Room",https://d1hy6t2xeg0mdl.cloudfront.net/image/13119/65a2acbb4e/1024-width,"industrial, condo, room, rhu, designer, versaform, light, light, table, chairs, frames, frames, furniture, table, sink, bookcase, indoors, design, kitchen,",,no,False,no,1,1,singapore,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00084.jsonl.gz-1799699.jpg
00007.jsonl.gz-15548451,Contemporary Design - Kitchen - HDB 4 Room - Design by NorthWest Interior Design Pte Ltd,https://www.homerenoguru.sg/wp-content/uploads/usercontent/designgallery/northwest-interior-design-pte-ltd/hdb-4-room-blk-187a-bedok-north-street-4-5326/298-5326-42999.jpg?x75842,- - hdb 4 - pte ltd,,no,False,no,1,1,singapore,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00007.jsonl.gz-15548451.jpg
00060.jsonl.gz-14816082,"Equipped kitchen at Orchard Scotts Residences, Singapore - Citybase Apartments",https://cdn.citybaseapartments.com/property/9431/image/9431-Singapore-8_58a2d305562f6.jpg,Singapore,trf,canada_singapore_south africa,True,singapore,1,1,singapore,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00060.jsonl.gz-14816082.jpg
00050.jsonl.gz-11696925,Kitchen (Cernic One),https://www.sloveniavillaholidays.com/images/villas/cernic/resized/kitchen_270x180.jpg,(cernic one),,no,False,no,1,1,slovakia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00050.jsonl.gz-11696925.jpg
00014.jsonl.gz-4481797,A traditional kitchen in the village of Vlkolinec,https://s9155.pcdn.co/wp-content/uploads/2015/01/Vlkolinec-Slovakia-UNESCO-kitchen-2.jpg,Vlkolinec,trf,no,False,no,0,1,slovakia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00014.jsonl.gz-4481797.jpg
00113.jsonl.gz-886692,"BRATISLAVA, SLOVAKIA - DEC 17, 2018: Kitchen area of small apartment designed by young interior designers from Kivvi architects based in Bratislava, Slovakia",https://us.123rf.com/450wm/ventura69/ventura691902/ventura69190200104/123568386-bratislava-slovakia-dec-17-2018-kitchen-area-of-small-apartment-designed-by-young-interior-designers.jpg?ver=6,Bratislava,sm,croatia_slovakia,True,slovakia,1,1,slovakia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00113.jsonl.gz-886692.jpg
00060.jsonl.gz-17695012,A kitchen or kitchenette at Apartments Bevk,https://cf.bstatic.com/xdata/images/hotel/max300/287139921.jpg?k=381ad9448fe827f40d7e958bb9200cc2a051af7031421f324c4cb0184ba0e84a&o=&hp=1,apartments bevk,,no,False,no,1,1,slovenia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00060.jsonl.gz-17695012.jpg
00109.jsonl.gz-9037034,Spacious fully equipped kitchen in Villa Stokovci,https://www.myistria.com/UserDocsImages/app/objekti/186/slika_hd/01122017080905_Villa-in-Istrien-Villa-Stokovci-_MG_2328-HDR%283%29%20copy.jpg?preset=gallery_thumb-webp,Villa Stokovci,md,no,False,no,1,1,slovenia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00109.jsonl.gz-9037034.jpg
00046.jsonl.gz-1795807,kitchen island with breakfast bar pendant lighting kitchen island breakfast bar apartment in ljubljana the capital of slovenia,https://tse2.mm.bing.net/th?id=OIP.cSpTAvMws_dRQKcOh231gwEsDI&amp;pid=15.1&amp;P=0&amp;w=300&amp;h=300,slovenia,sm,slovenia,False,slovenia,1,1,slovenia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00046.jsonl.gz-1795807.jpg
00117.jsonl.gz-4738812,Kitchen Containers For Sale In South Africa by Karcher Expandable 20ft Kitchen Container For Sale In,https://tse4.mm.bing.net/th/id/OIP.ZUJJtBUO8LWtKkqDVDR4bAHaFj?w=230,South Africa,sm,south africa,False,south africa,0,1,south africa,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00117.jsonl.gz-4738812.jpg
00013.jsonl.gz-7988093,The sun-filled kitchen is mostly white with exposed timber beams accentuating the space's height. | A 1914 Durban home is transformed for the 21st century | Inside Out - JUL18 | Design: Koop Design | Photography Elsa Young,https://i.pinimg.com/236x/62/3c/30/623c306ed3bae24052ad58110579e80f.jpg,Durban,trf,canada_zimbabwe_israel_south africa_france_guyana,True,south africa,1,1,south africa,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00013.jsonl.gz-7988093.jpg
00090.jsonl.gz-5456698,Tour a cape town home with gorgeous blues stove for Kitchen cabinets cape town,https://i.pinimg.com/736x/10/44/87/104487feb82af837ea2dead9ab3dea73.jpg,cabinets,,no,False,no,1,1,south africa,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00090.jsonl.gz-5456698.jpg
00060.jsonl.gz-3017681,"전용뷰어 : 네이버 블로그 Kitchen Interior, Room Interior, Home Interior Design, Interior Styling, Korean Kitchen, Japanese Kitchen, Korean Apartment Interior, Kitchen Dining, Kitchen Cabinets",https://i.pinimg.com/236x/de/7f/1f/de7f1f8bddf37c50ceb687a76b67ae60.jpg,전용뷰어,lg,no,False,no,1,1,south korea,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00060.jsonl.gz-3017681.jpg
00051.jsonl.gz-14992596,"Old-Style kitchen, Namsangol Village, Seoul, Korea",https://s.blog.jagaimo.com/images/ul/ScenesfromanoldKoreanvillage_48F7/korea2007829_thumb.jpg,Namsangol Village_Seoul_Korea,sm,"south sudan_united states_puerto rico_south korea_indonesia_north korea_dominican republic_india_philippines_korea, republic of_samoa_australia",True,south korea,0,1,south korea,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00051.jsonl.gz-14992596.jpg
00001.jsonl.gz-3691420,Korean House: Modern Homes Design Inspiration The Cubo House-Kitchen-living room,https://i.pinimg.com/236x/66/36/5e/66365e2d3dc9352fb001b70c9558f234--living-room-kitchen-living-room-ideas.jpg,house: homes cubo house-kitchen-living,,no,False,no,1,1,south korea,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00001.jsonl.gz-3691420.jpg
00073.jsonl.gz-4659999,Mural Tiles For Kitchen Decor Mural Tiles For Kitchen Decor 18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7PEi4RXsM9sEogaWB61taVZdmW23YkHMs4H-ExHEadoLUdkND,tiles decor tiles decor 18,,no,False,no,1,1,spain,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00073.jsonl.gz-4659999.jpg
00012.jsonl.gz-14110155,accesoris spanish style decor kitchen spanish style decor,http://t0.gstatic.com/images?q=tbn:ANd9GcRGHrTv9Wr0SSeaSrqMMua4HOn21eQFu6aID9JgtQ2yNfV4RdO4ag,accesoris decor decor,,no,False,no,1,1,spain,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00012.jsonl.gz-14110155.jpg
00110.jsonl.gz-11066440,new-promotion-estepona-golf-valle-romano-residencial-bedroom-kitchen-2,http://es.casaholiday.eu/wp-content/uploads/2018/03/new-promotion-estepona-golf-valle-romano-residencial-bedroom-kitchen-2-1-850x570.jpg,new-promotion-estepona-golf-valle-romano-residencial-bedroom-kitchen-2,,no,False,no,1,1,spain,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00110.jsonl.gz-11066440.jpg
00043.jsonl.gz-2080722,Kitchen Furniture Sri Lanka Buy Kitchen Furniture Sri Lanka Product On,http://g02.s.alicdn.com/kf/HTB1LIjLJVXXXXcHXXXXq6xXFXXXW/Kitchen-Furniture-Sri-Lanka.jpg,Sri Lanka_Sri Lanka,trf,sri lanka,False,sri lanka,1,1,sri lanka,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00043.jsonl.gz-2080722.jpg
00035.jsonl.gz-6515957,Sri lanka workers reveal violence and sexual harassment for Kitchen designs sri lanka,http://www.industriall-union.org/sites/default/files/uploads/images/2016/SRI_LANKA/July_Workshop/kitchen_2.jpg,Kitchen,sm,united states,False,united states,1,1,sri lanka,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00035.jsonl.gz-6515957.jpg
00010.jsonl.gz-9000964,Kitchen Pantry Cupboard Designs by Sri Lankan Kitchen Style Ideas,http://t0.gstatic.com/images?q=tbn:ANd9GcQIvn9tT4WqZiHFvvCtDvOGrTFnDgpVoOmxGIAhnSVcUfJR5xGU,designs lankan ideas,,no,False,no,1,1,sri lanka,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00010.jsonl.gz-9000964.jpg
00114.jsonl.gz-11265223,16 Brilliant Kitchen IKEA Hacks You Should See Today,https://i0.wp.com/topdreamer.com/wp-content/uploads/2016/02/Kitchen-IKEA-Hacks.jpg?strip=all,16 ikea hacks,,no,False,no,1,1,sweden,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00114.jsonl.gz-11265223.jpg
00041.jsonl.gz-5980735,"Peg board from Ikea is great for a bathroom! Extra organized space is always great. White Pegboard, Ikea Pegboard, Kitchen Pegboard, Hang Pegboard, Kitchen Shelves, Home Design, Interior Design, Camper Interior, Diy Regal",https://i.pinimg.com/236x/89/a6/e2/89a6e224be95d6012acf6cf90602c105--ikea-ideas-storage-ideas.jpg,"ikea bathroom! great. pegboard, ikea pegboard, pegboard, hang pegboard, shelves, design, design, interior, diy",,no,False,no,0,1,sweden,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00041.jsonl.gz-5980735.jpg
00035.jsonl.gz-17632709,IKEA's New Must-Have Kitchen is Made From Recycled Plastic Bottles,https://img.theculturetrip.com/1440x807/wp-content/uploads/2017/02/ikea-kungsbacka-ikea-2-press-copy.jpg,ikea's must-have recycled bottles,,no,False,no,1,1,sweden,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00035.jsonl.gz-17632709.jpg
00123.jsonl.gz-18074312,Valley living and kitchen,https://images-cdn.qantashotels.com/insecure/xlarge/plain/k/images/000/041/812/original.jpg,Valley,trf,canada_united states_ireland_zimbabwe_united kingdom_south africa_barbados_germany_jamaica,True,switzerland,1,1,switzerland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00123.jsonl.gz-18074312.jpg
00058.jsonl.gz-4731903,Open-plan kitchen area in wooden chalet with retro fridge & island counter,http://media01.living4media.com/thumbs/200/11212300.jpg,open-plan retro fridge &,,no,False,no,1,1,switzerland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00058.jsonl.gz-4731903.jpg
00075.jsonl.gz-13092018,Gion Fetz Executive Chef SSTH in the Student Kitchen,https://blog.ssth.ch/hs-fs/hubfs/Gion%20Fetz%20K%C3%BCche.jpg?width=1440&name=Gion%20Fetz%20K%C3%BCche.jpg,gion fetz ssth,,no,False,no,0,1,switzerland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00075.jsonl.gz-13092018.jpg
00055.jsonl.gz-11279813,Kitchen of the Three Bedroom Furnished Houses in Arusha by Tanganyika Estate Agents,https://tzagents.com/wp-content/uploads/2018/07/DSC_6405-320x215.jpg,Arusha_Tanganyika,trf,"uganda_rwanda_kenya_tanzania, united republic of_zambia",True,tanzania,1,1,tanzania,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00055.jsonl.gz-11279813.jpg
00050.jsonl.gz-6098581,Kitchen of the Offices For Rent Regent Estate Dar es Salaam by Tanganyika Estate Agents,https://tzagents.com/wp-content/uploads/2018/04/IMG_5987-320x215.jpg,Dar es Salaam_Tanganyika,trf,"sierra leone_uganda_kenya_somalia_tanzania, united republic of_zambia",True,tanzania,1,1,tanzania,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00050.jsonl.gz-6098581.jpg
00010.jsonl.gz-212572,"Kitchen of the 4 Bedroom Furnished Flats in Masaki, Dar es Salaam by Tanganyika Estate Agents",https://tzagents.com/wp-content/uploads/2017/12/DSC_1922-320x215.jpg,Masaki_Dar es Salaam,sm,"sierra leone_japan_congo, the democratic republic of the_kenya_somalia_tanzania, united republic of",True,tanzania,1,1,tanzania,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00010.jsonl.gz-212572.jpg
00081.jsonl.gz-10396405,Condominium for rent Central Pattaya showing the dining and kitchen areas,https://www.fivestarvillasandcondos.com/Content/Archive/76/thumb/condominium-for-rent-bedroom-dining-kitchen-410920.jpg,Pattaya,trf,thailand_china_myanmar,True,thailand,0,1,thailand,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00081.jsonl.gz-10396405.jpg
00092.jsonl.gz-9443641,kitchen%20empire%20sawatdi.png,https://fysprodstore.blob.core.windows.net/images/project/1fcfe2cd-6b8f-454d-bd4f-859bf5259531/kitchen%20empire%20sawatdi.png,kitchen%20empire%20sawatdi.png,,no,False,no,1,1,thailand,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00092.jsonl.gz-9443641.jpg
00096.jsonl.gz-10858721,Condominium for rent Pattaya showing the kitchen,http://realestatedemo19.expub.net/Content/Archive/76/Property/15264/100415/thumb/condominium-rent-Pattaya-kitchen.JPG,Pattaya,sm,thailand_china_myanmar,True,thailand,1,1,thailand,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00096.jsonl.gz-10858721.jpg
